arch,segment,name,offset_hex,size_bytes,has_warnings,unique_calls,has_globals,score,preview
68k,CODE_051,FUN_00000560,0x00000560,118,False,2,False,128,"void FUN_00000560(int param_1,int *param_2)"
68k,CODE_144,FUN_0000041c,0x0000041c,118,False,2,False,128,"void FUN_0000041c(undefined4 param_1,uint *param_2)"
68k,CODE_158,FUN_0000071a,0x0000071a,118,False,2,False,128,"undefined4 FUN_0000071a(int param_1,undefined4 param_2,byte *param_3)"
68k,CODE_020,thunk_FUN_00002b74,0x00002aa0,4,True,1,True,129,void thunk_FUN_00002b74(void)
68k,CODE_029,FUN_00002a90,0x00002a90,14,True,3,False,129,void FUN_00002a90(void)
68k,CODE_029,FUN_00001e98,0x00001e98,19,True,2,False,129,void FUN_00001e98(void)
68k,CODE_029,FUN_00002820,0x00002820,19,True,2,False,129,void FUN_00002820(void)
68k,CODE_008,FUN_00001348,0x00001348,24,True,1,False,129,void FUN_00001348(void)
68k,CODE_011,FUN_00000032,0x00000032,24,True,1,False,129,void FUN_00000032(void)
68k,CODE_011,FUN_000000ca,0x000000ca,24,True,1,False,129,void FUN_000000ca(void)
68k,CODE_013,FUN_00000b2e,0x00000b2e,24,True,1,False,129,void FUN_00000b2e(void)
68k,CODE_014,FUN_00000da0,0x00000da0,24,True,1,False,129,void FUN_00000da0(void)
68k,CODE_015,FUN_0000564a,0x0000564a,24,True,1,False,129,void FUN_0000564a(void)
68k,CODE_015,FUN_000056ea,0x000056ea,24,True,1,False,129,void FUN_000056ea(void)
68k,CODE_015,FUN_00005720,0x00005720,24,True,1,False,129,void FUN_00005720(void)
68k,CODE_034,FUN_00002056,0x00002056,24,True,1,False,129,void FUN_00002056(void)
68k,CODE_041,FUN_00001d78,0x00001d78,24,True,1,False,129,undefined4 FUN_00001d78(int *param_1)
68k,CODE_042,FUN_000019fc,0x000019fc,24,True,1,False,129,undefined4 FUN_000019fc(void)
68k,CODE_042,FUN_00001ac2,0x00001ac2,24,True,1,False,129,undefined4 FUN_00001ac2(void)
68k,CODE_069,FUN_00000162,0x00000162,24,True,1,False,129,void FUN_00000162(void)
68k,CODE_101,FUN_000005e2,0x000005e2,24,True,1,False,129,void FUN_000005e2(void)
68k,CODE_125,FUN_0000000c,0x0000000c,24,True,1,False,129,undefined1 FUN_0000000c(void)
68k,CODE_125,FUN_00000024,0x00000024,24,True,1,False,129,undefined2 FUN_00000024(void)
68k,CODE_125,FUN_0000003c,0x0000003c,24,True,1,False,129,undefined1 FUN_0000003c(void)
68k,CODE_125,FUN_00000054,0x00000054,24,True,1,False,129,undefined2 FUN_00000054(void)
68k,CODE_125,FUN_0000006c,0x0000006c,24,True,1,False,129,undefined1 FUN_0000006c(void)
68k,CODE_125,FUN_00000084,0x00000084,24,True,1,False,129,undefined2 FUN_00000084(void)
68k,CODE_125,FUN_00000206,0x00000206,24,True,1,False,129,void FUN_00000206(void)
68k,CODE_146,FUN_000008a8,0x000008a8,24,True,1,False,129,void FUN_000008a8(void)
68k,CODE_168,FUN_00000280,0x00000280,24,True,1,False,129,void FUN_00000280(void)
68k,CODE_171,FUN_00000512,0x00000512,24,True,1,False,129,void FUN_00000512(void)
68k,CODE_041,FUN_00003eee,0x00003eee,114,False,3,False,129,void FUN_00003eee(int *param_1)
68k,CODE_044,FUN_000007c8,0x000007c8,114,False,3,False,129,"void FUN_000007c8(undefined2 param_1,uint param_2)"
68k,CODE_015,FUN_000065f0,0x000065f0,124,False,1,False,129,void FUN_000065f0(int param_1)
68k,CODE_041,FUN_000038c0,0x000038c0,15,True,3,False,130,void FUN_000038c0(void)
68k,CODE_015,FUN_000057c2,0x000057c2,20,True,2,False,130,"void FUN_000057c2(undefined4 param_1,undefined4 param_2,undefined4 param_3)"
68k,CODE_015,FUN_0000582c,0x0000582c,20,True,2,False,130,"void FUN_0000582c(undefined4 param_1,undefined4 param_2,undefined4 param_3)"
68k,CODE_020,FUN_0000368c,0x0000368c,20,True,2,False,130,void FUN_0000368c(void)
68k,CODE_020,FUN_00003704,0x00003704,20,True,2,False,130,void FUN_00003704(void)
68k,CODE_020,FUN_00005dbc,0x00005dbc,20,True,2,False,130,void FUN_00005dbc(void)
68k,CODE_057,FUN_000015b8,0x000015b8,20,True,2,False,130,void FUN_000015b8(void)
68k,CODE_057,FUN_000029e8,0x000029e8,20,True,2,False,130,void FUN_000029e8(void)
68k,CODE_015,FUN_00005e94,0x00005e94,110,False,4,False,130,void FUN_00005e94(int *param_1)
68k,CODE_018,FUN_000001ae,0x000001ae,110,False,4,False,130,void FUN_000001ae(int *param_1)
68k,CODE_015,FUN_0000263e,0x0000263e,120,False,2,False,130,void FUN_0000263e(int *param_1)
68k,CODE_166,FUN_0000009e,0x0000009e,120,False,2,False,130,void FUN_0000009e(undefined4 *param_1)
68k,CODE_007,FUN_00002818,0x00002818,16,True,3,False,131,void FUN_00002818(void)
68k,CODE_029,FUN_00002f1e,0x00002f1e,16,True,3,False,131,"void FUN_00002f1e(int param_1,undefined4 param_2,int param_3)"
68k,CODE_041,FUN_00001cb8,0x00001cb8,16,True,3,False,131,void FUN_00001cb8(void)
68k,CODE_050,FUN_000015a8,0x000015a8,16,True,3,False,131,void FUN_000015a8(void)
68k,CODE_006,FUN_00000324,0x00000324,26,True,1,False,131,void FUN_00000324(void)
68k,CODE_007,FUN_000027ac,0x000027ac,26,True,1,False,131,void FUN_000027ac(void)
68k,CODE_010,FUN_00001310,0x00001310,26,True,1,False,131,void FUN_00001310(undefined4 *param_1)
68k,CODE_034,FUN_00001416,0x00001416,26,True,1,False,131,void FUN_00001416(void)
68k,CODE_041,FUN_00002a68,0x00002a68,26,True,1,False,131,void FUN_00002a68(void)
68k,CODE_057,FUN_00000a74,0x00000a74,26,True,1,False,131,void FUN_00000a74(void)
68k,CODE_069,FUN_00001802,0x00001802,26,True,1,False,131,undefined4 FUN_00001802(int param_1)
68k,CODE_069,FUN_00001822,0x00001822,26,True,1,False,131,undefined4 FUN_00001822(int param_1)
68k,CODE_069,FUN_0000188c,0x0000188c,26,True,1,False,131,undefined4 FUN_0000188c(int param_1)
68k,CODE_069,FUN_000018ac,0x000018ac,26,True,1,False,131,undefined4 FUN_000018ac(int param_1)
68k,CODE_155,FUN_000018e6,0x000018e6,26,True,1,False,131,void FUN_000018e6(void)
68k,CODE_162,FUN_0000243c,0x0000243c,26,True,1,False,131,void FUN_0000243c(int param_1)
68k,CODE_146,FUN_00001160,0x00001160,116,False,3,False,131,"undefined4 FUN_00001160(byte *param_1,byte *param_2,undefined4 param_3)"
68k,CODE_069,FUN_00002fcc,0x00002fcc,126,False,1,False,131,"uint FUN_00002fcc(int *param_1,int param_2)"
68k,CODE_079,FUN_000003de,0x000003de,126,False,1,False,131,"void FUN_000003de(int param_1,uint param_2,undefined4 *param_3)"
68k,CODE_007,FUN_000028e8,0x000028e8,22,True,2,False,132,void FUN_000028e8(void)
68k,CODE_024,FUN_000007ea,0x000007ea,22,True,2,False,132,void FUN_000007ea(void)
68k,CODE_031,FUN_0000022c,0x0000022c,22,True,2,False,132,void FUN_0000022c(void)
68k,CODE_162,FUN_00002206,0x00002206,22,True,2,False,132,void FUN_00002206(void)
68k,CODE_014,FUN_0000049a,0x0000049a,112,False,4,False,132,"void FUN_0000049a(int param_1,int param_2)"
68k,CODE_167,FUN_00000670,0x00000670,112,False,4,False,132,"void FUN_00000670(int param_1,undefined4 param_2)"
68k,CODE_150,FUN_0000168a,0x0000168a,122,False,2,False,132,void FUN_0000168a(int param_1)
68k,CODE_067,FUN_00002a78,0x00002a78,8,True,1,True,133,ushort FUN_00002a78(void)
68k,CODE_007,FUN_00002850,0x00002850,23,True,2,False,133,void FUN_00002850(void)
68k,CODE_007,FUN_000036e4,0x000036e4,28,True,1,False,133,void FUN_000036e4(void)
68k,CODE_007,FUN_00004c5c,0x00004c5c,28,True,1,False,133,undefined4 FUN_00004c5c(undefined4 param_1)
68k,CODE_010,FUN_000014a8,0x000014a8,28,True,1,False,133,void FUN_000014a8(void)
68k,CODE_014,FUN_000039e8,0x000039e8,28,True,1,False,133,void FUN_000039e8(void)
68k,CODE_034,FUN_000030ae,0x000030ae,28,True,1,False,133,void FUN_000030ae(int param_1)
68k,CODE_035,FUN_00001ab6,0x00001ab6,28,True,1,False,133,void FUN_00001ab6(void)
68k,CODE_041,FUN_00000b88,0x00000b88,28,True,1,False,133,void FUN_00000b88(int *param_1)
68k,CODE_041,FUN_000022b0,0x000022b0,28,True,1,False,133,"void FUN_000022b0(int *param_1,undefined4 param_2)"
68k,CODE_048,FUN_00001124,0x00001124,28,True,1,False,133,void FUN_00001124(void)
68k,CODE_057,FUN_000005e4,0x000005e4,28,True,1,False,133,void FUN_000005e4(int *param_1)
68k,CODE_057,FUN_000010e0,0x000010e0,28,True,1,False,133,void FUN_000010e0(int *param_1)
68k,CODE_069,FUN_00001928,0x00001928,28,True,1,False,133,void FUN_00001928(int param_1)
68k,CODE_069,FUN_0000199c,0x0000199c,28,True,1,False,133,void FUN_0000199c(int param_1)
68k,CODE_069,FUN_00001a10,0x00001a10,28,True,1,False,133,void FUN_00001a10(int param_1)
68k,CODE_069,FUN_000024cc,0x000024cc,28,True,1,False,133,void FUN_000024cc(undefined4 param_1)
68k,CODE_124,FUN_0000011a,0x0000011a,28,True,1,False,133,void FUN_0000011a(void)
68k,CODE_124,FUN_0000022c,0x0000022c,28,True,1,False,133,void FUN_0000022c(void)
68k,CODE_142,FUN_00002138,0x00002138,28,True,1,False,133,void FUN_00002138(void)
68k,CODE_146,FUN_0000226a,0x0000226a,28,True,1,False,133,void FUN_0000226a(void)
68k,CODE_146,FUN_0000277c,0x0000277c,28,True,1,False,133,"void FUN_0000277c(undefined4 *param_1,undefined4 *param_2)"
68k,CODE_147,FUN_00000dd8,0x00000dd8,28,True,1,False,133,void FUN_00000dd8(void)
68k,CODE_150,FUN_00001a18,0x00001a18,28,True,1,False,133,"void FUN_00001a18(undefined4 param_1,undefined4 param_2)"
68k,CODE_155,FUN_0000041c,0x0000041c,28,True,1,False,133,void FUN_0000041c(int param_1)
68k,CODE_155,FUN_00001908,0x00001908,28,True,1,False,133,void FUN_00001908(void)
68k,CODE_168,FUN_000001e6,0x000001e6,28,True,1,False,133,void FUN_000001e6(void)
68k,CODE_039,FUN_000010b8,0x000010b8,108,False,5,False,133,void FUN_000010b8(int *param_1)
68k,CODE_150,FUN_0000291a,0x0000291a,108,False,5,False,133,void FUN_0000291a(undefined2 param_1)
68k,CODE_163,FUN_000000d0,0x000000d0,108,False,5,False,133,void FUN_000000d0(undefined2 param_1)
68k,CODE_016,FUN_00000640,0x00000640,118,False,3,False,133,void FUN_00000640(void)
68k,CODE_029,FUN_0000306a,0x0000306a,14,True,4,False,134,void FUN_0000306a(void)
68k,CODE_015,FUN_00005378,0x00005378,19,True,3,False,134,void FUN_00005378(void)
68k,CODE_150,FUN_000038a0,0x000038a0,19,True,3,False,134,void FUN_000038a0(void)
68k,CODE_007,FUN_00002ad0,0x00002ad0,24,True,2,False,134,void FUN_00002ad0(void)
68k,CODE_007,FUN_00002ae8,0x00002ae8,24,True,2,False,134,void FUN_00002ae8(void)
68k,CODE_007,FUN_00002bc0,0x00002bc0,24,True,2,False,134,void FUN_00002bc0(void)
68k,CODE_020,FUN_0000377c,0x0000377c,24,True,2,False,134,void FUN_0000377c(void)
68k,CODE_020,FUN_00005dee,0x00005dee,24,True,2,False,134,void FUN_00005dee(void)
68k,CODE_020,FUN_0000a3b6,0x0000a3b6,24,True,2,False,134,void FUN_0000a3b6(void)
68k,CODE_029,FUN_000024e0,0x000024e0,24,True,2,False,134,void FUN_000024e0(void)
68k,CODE_039,FUN_00000dd6,0x00000dd6,24,True,2,False,134,void FUN_00000dd6(undefined4 param_1)
68k,CODE_050,FUN_00001c68,0x00001c68,24,True,2,False,134,void FUN_00001c68(void)
68k,CODE_126,FUN_000002e8,0x000002e8,24,True,2,False,134,void FUN_000002e8(void)
68k,CODE_159,FUN_0000059c,0x0000059c,94,False,4,True,134,void FUN_0000059c(byte *param_1)
68k,CODE_149,FUN_00002ffe,0x00002ffe,114,False,4,False,134,void FUN_00002ffe(void)
68k,CODE_155,FUN_000011c2,0x000011c2,124,False,2,False,134,void FUN_000011c2(int param_1)
68k,CODE_162,FUN_000024b4,0x000024b4,124,False,2,False,134,"void FUN_000024b4(int param_1,int *param_2)"
68k,CODE_014,FUN_00002428,0x00002428,25,True,2,False,135,void FUN_00002428(void)
68k,CODE_160,FUN_00003708,0x00003708,25,True,2,False,135,void FUN_00003708(void)
68k,CODE_008,FUN_00001224,0x00001224,30,True,1,False,135,undefined4 FUN_00001224(int param_1)
68k,CODE_008,FUN_0000124a,0x0000124a,30,True,1,False,135,undefined4 FUN_0000124a(int param_1)
68k,CODE_146,FUN_00002cde,0x00002cde,30,True,1,False,135,void FUN_00002cde(void)
68k,CODE_155,FUN_00001de0,0x00001de0,30,True,1,False,135,void FUN_00001de0(int param_1)
68k,CODE_160,FUN_00001d30,0x00001d30,30,True,1,False,135,byte FUN_00001d30(void)
68k,CODE_162,FUN_000003d0,0x000003d0,30,True,1,False,135,void FUN_000003d0(int *param_1)
68k,CODE_162,FUN_000015d8,0x000015d8,30,True,1,False,135,void FUN_000015d8(void)
68k,CODE_069,FUN_000006c8,0x000006c8,120,False,3,False,135,"void FUN_000006c8(int *param_1,int *param_2,undefined4 param_3)"
68k,CODE_162,FUN_000001b0,0x000001b0,120,False,3,False,135,"void FUN_000001b0(int *param_1,undefined4 param_2,undefined4 param_3)"
68k,CODE_162,FUN_00000f24,0x00000f24,120,False,3,False,135,"void FUN_00000f24(int *param_1,undefined4 param_2,undefined4 param_3)"
68k,CODE_144,FUN_00001704,0x00001704,130,False,1,False,135,"void FUN_00001704(int *param_1,int *param_2)"
68k,CODE_041,FUN_000038a8,0x000038a8,16,True,4,False,136,void FUN_000038a8(void)
68k,CODE_045,FUN_00002808,0x00002808,16,True,4,False,136,void FUN_00002808(void)
68k,CODE_020,FUN_00003b90,0x00003b90,26,True,2,False,136,void FUN_00003b90(void)
68k,CODE_020,FUN_000075c0,0x000075c0,26,True,2,False,136,void FUN_000075c0(void)
68k,CODE_047,FUN_00000856,0x00000856,26,True,2,False,136,void FUN_00000856(undefined4 param_1)
68k,CODE_147,FUN_00002646,0x00002646,26,True,2,False,136,void FUN_00002646(undefined4 param_1)
68k,CODE_034,FUN_00001e90,0x00001e90,31,True,1,False,136,void FUN_00001e90(void)
68k,CODE_008,FUN_00000788,0x00000788,126,False,2,False,136,"void FUN_00000788(byte *param_1,undefined4 param_2)"
68k,CODE_017,FUN_00000356,0x00000356,126,False,2,False,136,"void FUN_00000356(int *param_1,undefined4 param_2,undefined4 param_3,undefined4 "
68k,CODE_158,FUN_000001f2,0x000001f2,126,False,2,False,136,undefined4 FUN_000001f2(void)
68k,CODE_006,FUN_00000436,0x00000436,32,True,1,False,137,void FUN_00000436(void)
68k,CODE_008,FUN_000011e2,0x000011e2,32,True,1,False,137,void FUN_000011e2(void)
68k,CODE_034,FUN_000015b2,0x000015b2,32,True,1,False,137,"void FUN_000015b2(int param_1,int param_2)"
68k,CODE_034,FUN_00001d08,0x00001d08,32,True,1,False,137,void FUN_00001d08(void)
68k,CODE_041,FUN_00003812,0x00003812,32,True,1,False,137,void FUN_00003812(int param_1)
68k,CODE_050,FUN_00001fbc,0x00001fbc,32,True,1,False,137,void FUN_00001fbc(int *param_1)
68k,CODE_142,FUN_00001f0c,0x00001f0c,32,True,1,False,137,void FUN_00001f0c(void)
68k,CODE_142,FUN_0000203a,0x0000203a,32,True,1,False,137,void FUN_0000203a(undefined2 param_1)
68k,CODE_143,FUN_0000016c,0x0000016c,32,True,1,False,137,void FUN_0000016c(int param_1)
68k,CODE_146,FUN_000023fc,0x000023fc,32,True,1,False,137,void FUN_000023fc(void)
68k,CODE_150,FUN_00000046,0x00000046,32,True,1,False,137,void FUN_00000046(int param_1)
68k,CODE_162,FUN_000005ac,0x000005ac,32,True,1,False,137,void FUN_000005ac(int param_1)
68k,CODE_162,FUN_000008b8,0x000008b8,32,True,1,False,137,void FUN_000008b8(int param_1)
68k,CODE_069,FUN_000007ca,0x000007ca,122,False,3,False,137,"void FUN_000007ca(int *param_1,int *param_2,undefined4 param_3)"
68k,CODE_007,FUN_00001fba,0x00001fba,28,True,2,False,138,undefined4 FUN_00001fba(void)
68k,CODE_015,FUN_00006972,0x00006972,28,True,2,False,138,void FUN_00006972(void)
68k,CODE_029,FUN_000029e8,0x000029e8,28,True,2,False,138,void FUN_000029e8(void)
68k,CODE_029,FUN_00002ba8,0x00002ba8,28,True,2,False,138,void FUN_00002ba8(void)
68k,CODE_034,FUN_00001bf0,0x00001bf0,28,True,2,False,138,void FUN_00001bf0(void)
68k,CODE_041,FUN_00001390,0x00001390,28,True,2,False,138,void FUN_00001390(void)
68k,CODE_045,FUN_00000de6,0x00000de6,28,True,2,False,138,void FUN_00000de6(void)
68k,CODE_057,FUN_00001bf4,0x00001bf4,28,True,2,False,138,void FUN_00001bf4(int param_1)
68k,CODE_067,FUN_0000098a,0x0000098a,28,True,2,False,138,void FUN_0000098a(undefined2 param_1)
68k,CODE_067,FUN_000009a6,0x000009a6,28,True,2,False,138,void FUN_000009a6(undefined2 param_1)
68k,CODE_067,FUN_00001724,0x00001724,28,True,2,False,138,void FUN_00001724(undefined2 param_1)
68k,CODE_142,FUN_000025d2,0x000025d2,28,True,2,False,138,undefined2 FUN_000025d2(undefined4 param_1)
68k,CODE_147,FUN_00000518,0x00000518,28,True,2,False,138,void FUN_00000518(void)
68k,CODE_014,FUN_0000063e,0x0000063e,118,False,4,False,138,"void FUN_0000063e(int *param_1,int *param_2)"
68k,CODE_015,FUN_00005ffc,0x00005ffc,118,False,4,False,138,void FUN_00005ffc(int *param_1)
68k,CODE_024,FUN_000009a2,0x000009a2,118,False,4,False,138,"void FUN_000009a2(undefined4 param_1,undefined4 param_2,int param_3,undefined4 p"
68k,CODE_138,FUN_00000558,0x00000558,118,False,4,False,138,"undefined4 FUN_00000558(int *param_1,undefined4 param_2)"
68k,CODE_077,FUN_00000484,0x00000484,128,False,2,False,138,"void FUN_00000484(int param_1,int *param_2)"
68k,CODE_167,FUN_000022ce,0x000022ce,128,False,2,False,138,"void FUN_000022ce(int *param_1,undefined2 *param_2,undefined4 param_3)"
68k,CODE_054,thunk_FUN_00001e1a,0x00001d08,4,True,3,True,139,void thunk_FUN_00001e1a(void)
68k,CODE_007,FUN_000027e8,0x000027e8,24,True,3,False,139,void FUN_000027e8(void)
68k,CODE_007,FUN_00002828,0x00002828,24,True,3,False,139,void FUN_00002828(void)
68k,CODE_038,FUN_00000e10,0x00000e10,24,True,3,False,139,void FUN_00000e10(void)
68k,CODE_150,FUN_00001cf0,0x00001cf0,24,True,3,False,139,void FUN_00001cf0(void)
68k,CODE_020,FUN_000073b0,0x000073b0,29,True,2,False,139,void FUN_000073b0(void)
68k,CODE_007,FUN_00001e26,0x00001e26,34,True,1,False,139,undefined4 FUN_00001e26(void)
68k,CODE_008,FUN_00000a5e,0x00000a5e,34,True,1,False,139,"void FUN_00000a5e(byte *param_1,undefined4 param_2)"
68k,CODE_034,FUN_000003fc,0x000003fc,34,True,1,False,139,void FUN_000003fc(void)
68k,CODE_034,FUN_00001dde,0x00001dde,34,True,1,False,139,void FUN_00001dde(void)
68k,CODE_069,FUN_00002f96,0x00002f96,34,True,1,False,139,bool FUN_00002f96(int param_1)
68k,CODE_149,FUN_00000c8e,0x00000c8e,34,True,1,False,139,void FUN_00000c8e(void)
68k,CODE_149,FUN_000018d8,0x000018d8,34,True,1,False,139,void FUN_000018d8(uint param_1)
68k,CODE_149,FUN_000020e6,0x000020e6,34,True,1,False,139,"void FUN_000020e6(int param_1,int param_2)"
68k,CODE_150,FUN_0000075e,0x0000075e,34,True,1,False,139,void FUN_0000075e(void)
68k,CODE_152,FUN_00000188,0x00000188,34,True,1,False,139,void FUN_00000188(void)
68k,CODE_159,FUN_000006d6,0x000006d6,34,True,1,False,139,void FUN_000006d6(int param_1)
68k,CODE_016,FUN_000002ea,0x000002ea,104,False,3,True,139,undefined4 * FUN_000002ea(void)
68k,CODE_020,FUN_00002a96,0x00002a96,10,True,2,True,140,void FUN_00002a96(void)
68k,CODE_149,FUN_000025d0,0x000025d0,10,True,6,False,140,void FUN_000025d0(void)
68k,CODE_045,FUN_000032b0,0x000032b0,15,True,5,False,140,void FUN_000032b0(void)
68k,CODE_045,FUN_00000e02,0x00000e02,30,True,2,False,140,void FUN_00000e02(void)
68k,CODE_045,FUN_00000e20,0x00000e20,30,True,2,False,140,void FUN_00000e20(void)
68k,CODE_045,FUN_00000e3e,0x00000e3e,30,True,2,False,140,void FUN_00000e3e(void)
68k,CODE_057,FUN_00002430,0x00002430,30,True,2,False,140,void FUN_00002430(void)
68k,CODE_115,FUN_0000115c,0x0000115c,30,True,2,False,140,void FUN_0000115c(void)
68k,CODE_160,FUN_00001df8,0x00001df8,30,True,2,False,140,void FUN_00001df8(void)
68k,CODE_067,FUN_000001c4,0x000001c4,130,False,2,False,140,void FUN_000001c4(int *param_1)
68k,CODE_077,FUN_00000088,0x00000088,130,False,2,False,140,"void FUN_00000088(int *param_1,int *param_2)"
68k,CODE_142,FUN_00001384,0x00001384,130,False,2,False,140,"void FUN_00001384(undefined4 *param_1,int *param_2)"
68k,CODE_155,FUN_0000057c,0x0000057c,130,False,2,False,140,void FUN_0000057c(int *param_1)
68k,CODE_150,FUN_00001e58,0x00001e58,11,True,2,True,141,void FUN_00001e58(undefined4 *param_1)
68k,CODE_010,FUN_00001450,0x00001450,16,True,5,False,141,void FUN_00001450(void)
68k,CODE_015,FUN_00004c98,0x00004c98,26,True,3,False,141,void FUN_00004c98(void)
68k,CODE_115,FUN_00002b10,0x00002b10,26,True,3,False,141,uint FUN_00002b10(void)
68k,CODE_006,FUN_000003c0,0x000003c0,36,True,1,False,141,void FUN_000003c0(void)
68k,CODE_007,FUN_0000290a,0x0000290a,36,True,1,False,141,void FUN_0000290a(void)
68k,CODE_034,FUN_00002f98,0x00002f98,36,True,1,False,141,"void FUN_00002f98(undefined4 param_1,int param_2)"
68k,CODE_039,FUN_00000846,0x00000846,36,True,1,False,141,undefined2 FUN_00000846(int param_1)
68k,CODE_039,FUN_0000087a,0x0000087a,36,True,1,False,141,void FUN_0000087a(int param_1)
68k,CODE_059,FUN_0000032c,0x0000032c,36,True,1,False,141,"void FUN_0000032c(int param_1,int param_2)"
68k,CODE_059,FUN_00000424,0x00000424,36,True,1,False,141,void FUN_00000424(int param_1)
68k,CODE_130,FUN_000003fa,0x000003fa,36,True,1,False,141,void FUN_000003fa(void)
68k,CODE_142,FUN_0000205a,0x0000205a,36,True,1,False,141,"void FUN_0000205a(undefined4 param_1,undefined4 param_2,undefined4 param_3)"
68k,CODE_142,FUN_000021c4,0x000021c4,36,True,1,False,141,bool FUN_000021c4(undefined4 param_1)
68k,CODE_142,FUN_000022d8,0x000022d8,36,True,1,False,141,void FUN_000022d8(int *param_1)
68k,CODE_146,FUN_0000147c,0x0000147c,36,True,1,False,141,"int FUN_0000147c(undefined4 param_1,int param_2)"
68k,CODE_150,FUN_000035ca,0x000035ca,36,True,1,False,141,void FUN_000035ca(void)
68k,CODE_152,FUN_000002c0,0x000002c0,36,True,1,False,141,void FUN_000002c0(int param_1)
68k,CODE_152,FUN_00000492,0x00000492,36,True,1,False,141,void FUN_00000492(int param_1)
68k,CODE_034,FUN_00001348,0x00001348,126,False,3,False,141,"void FUN_00001348(int *param_1,int *param_2)"
68k,CODE_041,FUN_00001764,0x00001764,126,False,3,False,141,"void FUN_00001764(int *param_1,undefined4 param_2,undefined4 param_3)"
68k,CODE_080,FUN_00002d52,0x00002d52,22,True,4,False,142,undefined4 FUN_00002d52(void)
68k,CODE_007,FUN_000036c4,0x000036c4,32,True,2,False,142,void FUN_000036c4(void)
68k,CODE_034,FUN_00001e40,0x00001e40,32,True,2,False,142,"int FUN_00001e40(undefined2 param_1,int *param_2)"
68k,CODE_080,FUN_00002b28,0x00002b28,32,True,2,False,142,void FUN_00002b28(void)
68k,CODE_125,FUN_00000ec2,0x00000ec2,32,True,2,False,142,void FUN_00000ec2(void)
68k,CODE_146,FUN_000032f0,0x000032f0,32,True,2,False,142,void FUN_000032f0(void)
68k,CODE_156,FUN_00000a94,0x00000a94,32,True,2,False,142,void FUN_00000a94(void)
68k,CODE_160,FUN_00003928,0x00003928,32,True,2,False,142,void FUN_00003928(void)
68k,CODE_167,FUN_00000b0a,0x00000b0a,32,True,2,False,142,void FUN_00000b0a(void)
68k,CODE_034,FUN_00001cb8,0x00001cb8,37,True,1,False,142,void FUN_00001cb8(void)
68k,CODE_160,FUN_00000072,0x00000072,37,True,1,False,142,void FUN_00000072(undefined4 param_1)
68k,CODE_026,FUN_00000552,0x00000552,122,False,4,False,142,void FUN_00000552(int *param_1)
68k,CODE_160,FUN_00000a46,0x00000a46,132,False,2,False,142,"void FUN_00000a46(int *param_1,undefined4 param_2)"
68k,CODE_020,FUN_00006ec8,0x00006ec8,8,True,7,False,143,void FUN_00006ec8(void)
68k,CODE_074,FUN_00002928,0x00002928,8,True,7,False,143,void FUN_00002928(void)
68k,CODE_104,FUN_00002378,0x00002378,8,True,3,True,143,void FUN_00002378(void)
68k,CODE_007,FUN_00002800,0x00002800,28,True,3,False,143,void FUN_00002800(void)
68k,CODE_027,FUN_000000e2,0x000000e2,28,True,3,False,143,void FUN_000000e2(undefined4 param_1)
68k,CODE_034,FUN_000029d4,0x000029d4,28,True,3,False,143,"void FUN_000029d4(int param_1,uint param_2)"
68k,CODE_054,FUN_00001ea0,0x00001ea0,28,True,3,False,143,void FUN_00001ea0(void)
68k,CODE_020,FUN_00007802,0x00007802,38,True,1,False,143,char * FUN_00007802(void)
68k,CODE_034,FUN_0000041e,0x0000041e,38,True,1,False,143,void FUN_0000041e(void)
68k,CODE_149,FUN_00000c1a,0x00000c1a,38,True,1,False,143,void FUN_00000c1a(void)
68k,CODE_155,FUN_0000030c,0x0000030c,38,True,1,False,143,void FUN_0000030c(int param_1)
68k,CODE_160,FUN_0000004c,0x0000004c,38,True,1,False,143,void FUN_0000004c(void)
68k,CODE_162,FUN_00001da8,0x00001da8,38,True,1,False,143,void FUN_00001da8(void)
68k,CODE_150,FUN_00001736,0x00001736,118,False,5,False,143,void FUN_00001736(undefined2 param_1)
68k,CODE_010,FUN_00000e4a,0x00000e4a,128,False,3,False,143,void FUN_00000e4a(undefined4 *param_1)
68k,CODE_035,FUN_00000c16,0x00000c16,138,False,1,False,143,"int * FUN_00000c16(int *param_1,int *param_2,int *param_3)"
68k,CODE_155,FUN_000004f2,0x000004f2,138,False,1,False,143,"void FUN_000004f2(int *param_1,int param_2)"
68k,CODE_160,FUN_00001ea8,0x00001ea8,24,True,4,False,144,void FUN_00001ea8(void)
68k,CODE_160,FUN_00003520,0x00003520,24,True,4,False,144,void FUN_00003520(int param_1)
68k,CODE_008,FUN_00001490,0x00001490,34,True,2,False,144,void FUN_00001490(undefined4 param_1)
68k,CODE_020,FUN_00003302,0x00003302,34,True,2,False,144,void FUN_00003302(void)
68k,CODE_020,FUN_000091d4,0x000091d4,34,True,2,False,144,void FUN_000091d4(void)
68k,CODE_033,FUN_0000000c,0x0000000c,34,True,2,False,144,"void FUN_0000000c(undefined4 param_1,undefined4 param_2)"
68k,CODE_033,FUN_0000002e,0x0000002e,34,True,2,False,144,"void FUN_0000002e(undefined4 param_1,undefined4 param_2)"
68k,CODE_033,FUN_00000488,0x00000488,34,True,2,False,144,"void FUN_00000488(undefined4 param_1,undefined4 param_2)"
68k,CODE_080,FUN_00000076,0x00000076,34,True,2,False,144,void FUN_00000076(void)
